title,genre,url,cover
Blade Runner,"['Action', 'Sci-Fi', 'Thriller']",https://www.imdb.com/title/tt0083658/,"https://m.media-amazon.com/images/M/MV5BNzQzMzJhZTEtOWM4NS00MTdhLTg0YjgtMjM4MDRkZjUwZDBlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX101_CR0,0,101,150_.jpg"
The Bridge on the River Kwai,"['Adventure', 'Drama', 'War']",https://www.imdb.com/title/tt0050212/,"https://m.media-amazon.com/images/M/MV5BOGY5NmNlMmQtYzRlYy00NGQ5LWFkYjYtNzExZmQyMTg0ZDA0XkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_SX101_CR0,0,101,150_.jpg"
Wild Strawberries,"['Drama', 'Romance']",https://www.imdb.com/title/tt0050986/,"https://m.media-amazon.com/images/M/MV5BZjJhNTBmNTgtMDViOC00NDY2LWE4N2ItMDJiM2ZiYmQzYzliXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_SY150_CR2,0,101,150_.jpg"
Trainspotting,['Drama'],https://www.imdb.com/title/tt0117951/,"https://m.media-amazon.com/images/M/MV5BMzA5Zjc3ZTMtMmU5YS00YTMwLWI4MWUtYTU0YTVmNjVmODZhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SY150_CR0,0,101,150_.jpg"
My Father and My Son,"['Drama', 'Family']",https://www.imdb.com/title/tt0476735/,"https://m.media-amazon.com/images/M/MV5BNjAzMzEwYzctNjc1MC00Nzg5LWFmMGItMTgzYmMyNTY2OTQ4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SY150_CR1,0,101,150_.jpg"
Warrior,"['Action', 'Drama', 'Sport']",https://www.imdb.com/title/tt1291584/,"https://m.media-amazon.com/images/M/MV5BMTk4ODk5MTMyNV5BMl5BanBnXkFtZTcwMDMyNTg0Ng@@._V1_SX101_CR0,0,101,150_.jpg"
The Truman Show,"['Comedy', 'Drama']",https://www.imdb.com/title/tt0120382/,"https://m.media-amazon.com/images/M/MV5BMDIzODcyY2EtMmY2MC00ZWVlLTgwMzAtMjQwOWUyNmJjNTYyXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SY150_CR0,0,101,150_.jpg"
Jurassic Park,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",https://www.imdb.com/title/tt0107290/,"https://m.media-amazon.com/images/M/MV5BMjM2MDgxMDg0Nl5BMl5BanBnXkFtZTgwNTM2OTM5NDE@._V1_SX101_CR0,0,101,150_.jpg"
Fargo,"['Crime', 'Drama', 'Thriller']",https://www.imdb.com/title/tt0116282/,"https://m.media-amazon.com/images/M/MV5BNDJiZDgyZjctYmRjMS00ZjdkLTkwMTEtNGU1NDg3NDQ0Yzk1XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SY150_CR0,0,101,150_.jpg"
Memories of Murder,"['Crime', 'Drama', 'Mystery', 'Thriller']",https://www.imdb.com/title/tt0353969/,"https://m.media-amazon.com/images/M/MV5BOGViNTg4YTktYTQ2Ni00MTU0LTk2NWUtMTI4OTc1YTM0NzQ2XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SY150_CR0,0,101,150_.jpg"
Finding Nemo,"['Animation', 'Adventure', 'Comedy', 'Family']",https://www.imdb.com/title/tt0266543/,"https://m.media-amazon.com/images/M/MV5BZTAzNWZlNmUtZDEzYi00ZjA5LWIwYjEtZGM1NWE1MjE4YWRhXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX101_CR0,0,101,150_.jpg"
Gone with the Wind,"['Drama', 'History', 'Romance', 'War']",https://www.imdb.com/title/tt0031381/,"https://m.media-amazon.com/images/M/MV5BYjUyZWZkM2UtMzYxYy00ZmQ3LWFmZTQtOGE2YjBkNjA3YWZlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX101_CR0,0,101,150_.jpg"
Tokyo Story,['Drama'],https://www.imdb.com/title/tt0046438/,"https://m.media-amazon.com/images/M/MV5BYWQ4ZTRiODktNjAzZC00Nzg1LTk1YWQtNDFmNDI0NmZiNGIwXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SY150_CR1,0,101,150_.jpg"
Kill Bill: Vol. 1,"['Action', 'Crime', 'Drama', 'Thriller']",https://www.imdb.com/title/tt0266697/,"https://m.media-amazon.com/images/M/MV5BNzM3NDFhYTAtYmU5Mi00NGRmLTljYjgtMDkyODQ4MjNkMGY2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX101_CR0,0,101,150_.jpg"
On the Waterfront,"['Crime', 'Drama', 'Thriller']",https://www.imdb.com/title/tt0047296/,"https://m.media-amazon.com/images/M/MV5BY2I0MWFiZDMtNWQyYy00Njk5LTk3MDktZjZjNTNmZmVkYjkxXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX101_CR0,0,101,150_.jpg"
Stalker,"['Drama', 'Sci-Fi']",https://www.imdb.com/title/tt0079944/,"https://m.media-amazon.com/images/M/MV5BMDgwODNmMGItMDcwYi00OWZjLTgyZjAtMGYwMmI4N2Q0NmJmXkEyXkFqcGdeQXVyNzY1MTU0Njk@._V1_SY150_CR2,0,101,150_.jpg"
The General,"['Action', 'Adventure', 'Comedy', 'Drama', 'War']",https://www.imdb.com/title/tt0017925/,"https://m.media-amazon.com/images/M/MV5BYmRiMDFlYjYtOTMwYy00OGY2LWE0Y2QtYzQxOGNhZmUwNTIxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SY150_CR0,0,101,150_.jpg"
The Deer Hunter,"['Drama', 'War']",https://www.imdb.com/title/tt0077416/,"https://m.media-amazon.com/images/M/MV5BNDhmNTA0ZDMtYjhkNS00NzEzLWIzYTItOGNkMTVmYjE2YmI3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SY150_CR0,0,101,150_.jpg"
Wild Tales,"['Comedy', 'Drama', 'Thriller']",https://www.imdb.com/title/tt3011894/,"https://m.media-amazon.com/images/M/MV5BNGQzY2Y0MTgtMDA4OC00NjM3LWI0ZGQtNTJlM2UxZDQxZjI0XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SY150_CR3,0,101,150_.jpg"
Gran Torino,['Drama'],https://www.imdb.com/title/tt1205489/,"https://m.media-amazon.com/images/M/MV5BMTc5NTk2OTU1Nl5BMl5BanBnXkFtZTcwMDc3NjAwMg@@._V1_SY150_CR0,0,101,150_.jpg"
Sherlock Jr.,"['Action', 'Comedy', 'Romance']",https://www.imdb.com/title/tt0015324/,"https://m.media-amazon.com/images/M/MV5BZWFhOGU5NDctY2Q3YS00Y2VlLWI1NzEtZmIwY2ZiZjY4OTA2XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX101_CR0,0,101,150_.jpg"
Room,"['Drama', 'Thriller']",https://www.imdb.com/title/tt3170832/,"https://m.media-amazon.com/images/M/MV5BMjE4NzgzNzEwMl5BMl5BanBnXkFtZTgwMTMzMDE0NjE@._V1_SY150_CR0,0,101,150_.jpg"
The Grand Budapest Hotel,"['Adventure', 'Comedy', 'Crime']",https://www.imdb.com/title/tt2278388/,"https://m.media-amazon.com/images/M/MV5BMzM5NjUxOTEyMl5BMl5BanBnXkFtZTgwNjEyMDM0MDE@._V1_SY150_CR0,0,101,150_.jpg"
Before Sunrise,"['Drama', 'Romance']",https://www.imdb.com/title/tt0112471/,"https://m.media-amazon.com/images/M/MV5BZDdiZTAwYzAtMDI3Ni00OTRjLTkzN2UtMGE3MDMyZmU4NTU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX101_CR0,0,101,150_.jpg"
Mary and Max,"['Animation', 'Comedy', 'Drama', 'Family']",https://www.imdb.com/title/tt0978762/,"https://m.media-amazon.com/images/M/MV5BMDgzYjQwMDMtNGUzYi00MTRmLWIyMGMtNjE1OGZkNzY2YWIzL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SY150_CR2,0,101,150_.jpg"
Persona,"['Drama', 'Thriller']",https://www.imdb.com/title/tt0060827/,"https://m.media-amazon.com/images/M/MV5BMTM0YzExY2EtMjUyZi00ZmIwLWFkYTktNjY5NmVkYTdkMjI5XkEyXkFqcGdeQXVyNzQxNDExNTU@._V1_SY150_CR1,0,101,150_.jpg"
In the Name of the Father,"['Biography', 'Crime', 'Drama']",https://www.imdb.com/title/tt0107207/,"https://m.media-amazon.com/images/M/MV5BMmYyOTgwYWItYmU3Ny00M2E2LTk0NWMtMDVlNmQ0MWZiMTMxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX101_CR0,0,101,150_.jpg"
Prisoners,"['Crime', 'Drama', 'Mystery', 'Thriller']",https://www.imdb.com/title/tt1392214/,"https://m.media-amazon.com/images/M/MV5BMTg0NTIzMjQ1NV5BMl5BanBnXkFtZTcwNDc3MzM5OQ@@._V1_SY150_CR0,0,101,150_.jpg"
Mr. Smith Goes to Washington,"['Comedy', 'Drama']",https://www.imdb.com/title/tt0031679/,"https://m.media-amazon.com/images/M/MV5BZTYwYjYxYzgtMDE1Ni00NzU4LWJlMTEtODQ5YmJmMGJhZjI5L2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX101_CR0,0,101,150_.jpg"
Gone Girl,"['Drama', 'Mystery', 'Thriller']",https://www.imdb.com/title/tt2267998/,"https://m.media-amazon.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@._V1_SY150_CR0,0,101,150_.jpg"
To Be or Not to Be,"['Comedy', 'Romance', 'War']",https://www.imdb.com/title/tt0035446/,"https://m.media-amazon.com/images/M/MV5BYTIwNDcyMjktMTczMy00NDM5LTlhNDEtMmE3NGVjOTM2YjQ3XkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_SX101_CR0,0,101,150_.jpg"
Catch Me If You Can,"['Biography', 'Crime', 'Drama']",https://www.imdb.com/title/tt0264464/,"https://m.media-amazon.com/images/M/MV5BMTY5MzYzNjc5NV5BMl5BanBnXkFtZTYwNTUyNTc2._V1_SY150_CR0,0,101,150_.jpg"
Hacksaw Ridge,"['Biography', 'Drama', 'History', 'War']",https://www.imdb.com/title/tt2119532/,"https://m.media-amazon.com/images/M/MV5BMjQ1NjM3MTUxNV5BMl5BanBnXkFtZTgwMDc5MTY5OTE@._V1_SX101_CR0,0,101,150_.jpg"
Andhadhun,"['Crime', 'Drama', 'Music', 'Mystery', 'Thriller']",https://www.imdb.com/title/tt8108198/,"https://m.media-amazon.com/images/M/MV5BZWZhMjhhZmYtOTIzOC00MGYzLWI1OGYtM2ZkN2IxNTI4ZWI3XkEyXkFqcGdeQXVyNDAzNDk0MTQ@._V1_SY150_CR1,0,101,150_.jpg"
Barry Lyndon,"['Adventure', 'Drama', 'History', 'War']",https://www.imdb.com/title/tt0072684/,"https://m.media-amazon.com/images/M/MV5BNmY0MWY2NDctZDdmMi00MjA1LTk0ZTQtZDMyZTQ1NTNlYzVjXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX101_CR0,0,101,150_.jpg"
The Big Lebowski,"['Comedy', 'Crime', 'Sport']",https://www.imdb.com/title/tt0118715/,"https://m.media-amazon.com/images/M/MV5BMTQ0NjUzMDMyOF5BMl5BanBnXkFtZTgwODA1OTU0MDE@._V1_SX101_CR0,0,101,150_.jpg"
Ford v Ferrari,"['Action', 'Biography', 'Drama', 'Sport']",https://www.imdb.com/title/tt1950186/,"https://m.media-amazon.com/images/M/MV5BM2UwMDVmMDItM2I2Yi00NGZmLTk4ZTUtY2JjNTQ3OGQ5ZjM2XkEyXkFqcGdeQXVyMTA1OTYzOTUx._V1_SY150_CR0,0,101,150_.jpg"
12 Years a Slave,"['Biography', 'Drama', 'History']",https://www.imdb.com/title/tt2024544/,"https://m.media-amazon.com/images/M/MV5BMjExMTEzODkyN15BMl5BanBnXkFtZTcwNTU4NTc4OQ@@._V1_SY150_CR0,0,101,150_.jpg"
The Passion of Joan of Arc,"['Biography', 'Drama', 'History']",https://www.imdb.com/title/tt0019254/,"https://m.media-amazon.com/images/M/MV5BNjBjNDJiYTUtOWY0OS00OGVmLTg2YzctMTE0NzVhODM1ZWJmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX101_CR0,0,101,150_.jpg"
How to Train Your Dragon,"['Animation', 'Action', 'Adventure', 'Family', 'Fantasy']",https://www.imdb.com/title/tt0892769/,"https://m.media-amazon.com/images/M/MV5BMjA5NDQyMjc2NF5BMl5BanBnXkFtZTcwMjg5ODcyMw@@._V1_SX101_CR0,0,101,150_.jpg"
Mad Max: Fury Road,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",https://www.imdb.com/title/tt1392190/,"https://m.media-amazon.com/images/M/MV5BN2EwM2I5OWMtMGQyMi00Zjg1LWJkNTctZTdjYTA4OGUwZjMyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SY150_CR0,0,101,150_.jpg"
The Wages of Fear,"['Adventure', 'Drama', 'Thriller']",https://www.imdb.com/title/tt0046268/,"https://m.media-amazon.com/images/M/MV5BZDdkNzMwZmUtY2Q5MS00ZmM2LWJhYjItYTBjMWY0MGM4MDRjXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SY150_CR1,0,101,150_.jpg"
Ben-Hur,"['Adventure', 'Drama', 'History']",https://www.imdb.com/title/tt0052618/,"https://m.media-amazon.com/images/M/MV5BNjgxY2JiZDYtZmMwOC00ZmJjLWJmODUtMTNmNWNmYWI5ODkwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX101_CR0,0,101,150_.jpg"
Million Dollar Baby,"['Drama', 'Sport']",https://www.imdb.com/title/tt0405159/,"https://m.media-amazon.com/images/M/MV5BMTkxNzA1NDQxOV5BMl5BanBnXkFtZTcwNTkyMTIzMw@@._V1_SY150_CR0,0,101,150_.jpg"
Network,['Drama'],https://www.imdb.com/title/tt0074958/,"https://m.media-amazon.com/images/M/MV5BZGNjYjM2MzItZGQzZi00NmY3LTgxOGUtMTQ2MWQxNWQ2MmMwXkEyXkFqcGdeQXVyNzM0MTUwNTY@._V1_SX101_CR0,0,101,150_.jpg"
Dead Poets Society,"['Comedy', 'Drama']",https://www.imdb.com/title/tt0097165/,"https://m.media-amazon.com/images/M/MV5BOGYwYWNjMzgtNGU4ZC00NWQ2LWEwZjUtMzE1Zjc3NjY3YTU1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY150_CR0,0,101,150_.jpg"
Stand by Me,"['Adventure', 'Drama']",https://www.imdb.com/title/tt0092005/,"https://m.media-amazon.com/images/M/MV5BODJmY2Y2OGQtMDg2My00N2Q3LWJmZTUtYTc2ODBjZDVlNDlhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg"
Harry Potter and the Deathly Hallows: Part 2,"['Adventure', 'Drama', 'Fantasy', 'Mystery']",https://www.imdb.com/title/tt1201607/,"https://m.media-amazon.com/images/M/MV5BMGVmMWNiMDktYjQ0Mi00MWIxLTk0N2UtN2ZlYTdkN2IzNDNlXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX101_CR0,0,101,150_.jpg"
Autumn Sonata,"['Drama', 'Music']",https://www.imdb.com/title/tt0077711/,"https://m.media-amazon.com/images/M/MV5BNGIyMWRlYTctMWNlMi00ZGIzLThjOTgtZjQzZjRjNmRhMDdlXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX101_CR0,0,101,150_.jpg"
Cool Hand Luke,"['Crime', 'Drama']",https://www.imdb.com/title/tt0061512/,"https://m.media-amazon.com/images/M/MV5BOWFlNzZhYmYtYTI5YS00MDQyLWIyNTUtNTRjMWUwNTEzNjA0XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX101_CR0,0,101,150_.jpg"
The 400 Blows,"['Crime', 'Drama']",https://www.imdb.com/title/tt0053198/,"https://m.media-amazon.com/images/M/MV5BYTQ4MjA4NmYtYjRhNi00MTEwLTg0NjgtNjk3ODJlZGU4NjRkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SY150_CR6,0,101,150_.jpg"
The Handmaiden,"['Drama', 'Romance', 'Thriller']",https://www.imdb.com/title/tt4016934/,"https://m.media-amazon.com/images/M/MV5BNDJhYTk2MTctZmVmOS00OTViLTgxNjQtMzQxOTRiMDdmNGRjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SY150_CR1,0,101,150_.jpg"
The Bandit,"['Crime', 'Drama', 'Thriller']",https://www.imdb.com/title/tt0116231/,"https://m.media-amazon.com/images/M/MV5BOGQ4ZjFmYjktOGNkNS00OWYyLWIyZjgtMGJjM2U1ZTA0ZTlhXkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SY150_CR2,0,101,150_.jpg"
Logan,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",https://www.imdb.com/title/tt3315342/,"https://m.media-amazon.com/images/M/MV5BYzc5MTU4N2EtYTkyMi00NjdhLTg3NWEtMTY4OTEyMzJhZTAzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX101_CR0,0,101,150_.jpg"
Platoon,"['Drama', 'War']",https://www.imdb.com/title/tt0091763/,"https://m.media-amazon.com/images/M/MV5BMzRjZjdlMjQtODVkYS00N2YzLWJlYWYtMGVlN2E5MWEwMWQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg"
Hachi: A Dog's Tale,"['Biography', 'Drama', 'Family']",https://www.imdb.com/title/tt1028532/,"https://m.media-amazon.com/images/M/MV5BNzE4NDg5OWMtMzg3NC00ZDRjLTllMDMtZTRjNWZmNjBmMGZlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SY150_CR2,0,101,150_.jpg"
La Haine,"['Crime', 'Drama']",https://www.imdb.com/title/tt0113247/,"https://m.media-amazon.com/images/M/MV5BNDNiOTA5YjktY2Q0Ni00ODgzLWE5MWItNGExOWRlYjY2MjBlXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_SY150_CR2,0,101,150_.jpg"
Monty Python's Life of Brian,['Comedy'],https://www.imdb.com/title/tt0079470/,"https://m.media-amazon.com/images/M/MV5BMzAwNjU1OTktYjY3Mi00NDY5LWFlZWUtZjhjNGE0OTkwZDkwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg"
Spotlight,"['Biography', 'Crime', 'Drama']",https://www.imdb.com/title/tt1895587/,"https://m.media-amazon.com/images/M/MV5BMjIyOTM5OTIzNV5BMl5BanBnXkFtZTgwMDkzODE2NjE@._V1_SY150_CR0,0,101,150_.jpg"
Hotel Rwanda,"['Biography', 'Drama', 'History', 'War']",https://www.imdb.com/title/tt0395169/,"https://m.media-amazon.com/images/M/MV5BZGJjYmIzZmQtNWE4Yy00ZGVmLWJkZGEtMzUzNmQ4ZWFlMjRhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SY150_CR0,0,101,150_.jpg"
Drishyam 2,"['Crime', 'Drama', 'Thriller']",https://www.imdb.com/title/tt12361178/,"https://m.media-amazon.com/images/M/MV5BM2RiZDVjYWEtZGNhYy00ZGU0LTgwZjMtZTJmNmMyNGQ5NGYyXkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_SX101_CR0,0,101,150_.jpg"
Into the Wild,"['Adventure', 'Biography', 'Drama']",https://www.imdb.com/title/tt0758758/,"https://m.media-amazon.com/images/M/MV5BMTAwNDEyODU1MjheQTJeQWpwZ15BbWU2MDc3NDQwNw@@._V1_SY150_CR0,0,101,150_.jpg"
Rush,"['Action', 'Biography', 'Drama', 'Sport']",https://www.imdb.com/title/tt1979320/,"https://m.media-amazon.com/images/M/MV5BOWEwODJmZDItYTNmZC00OGM4LThlNDktOTQzZjIzMGQxODA4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SY150_CR0,0,101,150_.jpg"
Rebecca,"['Drama', 'Mystery', 'Romance', 'Thriller']",https://www.imdb.com/title/tt0032976/,"https://m.media-amazon.com/images/M/MV5BYTcxYWExOTMtMWFmYy00ZjgzLWI0YjktNWEzYzJkZTg0NDdmL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SY150_CR1,0,101,150_.jpg"
"Monsters, Inc.","['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",https://www.imdb.com/title/tt0198781/,"https://m.media-amazon.com/images/M/MV5BMTY1NTI0ODUyOF5BMl5BanBnXkFtZTgwNTEyNjQ0MDE@._V1_SY150_CR0,0,101,150_.jpg"
Andrei Rublev,"['Biography', 'Drama', 'History']",https://www.imdb.com/title/tt0060107/,"https://m.media-amazon.com/images/M/MV5BNjM2MjMwNzUzN15BMl5BanBnXkFtZTgwMjEzMzE5MTE@._V1_SY150_CR4,0,101,150_.jpg"
Amores Perros,"['Drama', 'Thriller']",https://www.imdb.com/title/tt0245712/,"https://m.media-amazon.com/images/M/MV5BMjQxMWJhMzMtMzllZi00NzMwLTllYjktNTcwZmU4ZmU3NTA0XkEyXkFqcGdeQXVyMTAzMDM4MjM0._V1_SY150_CR5,0,101,150_.jpg"
Raatchasan,"['Action', 'Crime', 'Thriller']",https://www.imdb.com/title/tt7060344/,"https://m.media-amazon.com/images/M/MV5BMjU2NzIzMjYtMGE2ZS00YzgzLWE5MzgtZTFiYTlmOWNlYmJkXkEyXkFqcGdeQXVyODIwMDI1NjM@._V1_SY150_CR4,0,101,150_.jpg"
Rocky,"['Drama', 'Sport']",https://www.imdb.com/title/tt0075148/,"https://m.media-amazon.com/images/M/MV5BMTY5MDMzODUyOF5BMl5BanBnXkFtZTcwMTQ3NTMyNA@@._V1_SX101_CR0,0,101,150_.jpg"
In the Mood for Love,"['Drama', 'Romance']",https://www.imdb.com/title/tt0118694/,"https://m.media-amazon.com/images/M/MV5BYjZjODRlMjQtMjJlYy00ZDBjLTkyYTQtZGQxZTk5NzJhYmNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY150_CR2,0,101,150_.jpg"
Nausicaä of the Valley of the Wind,"['Animation', 'Adventure', 'Fantasy', 'Sci-Fi']",https://www.imdb.com/title/tt0087544/,"https://m.media-amazon.com/images/M/MV5BZTI3NmJmYTQtNDg4NS00M2VlLTgzZDAtZWIwZDcyOWY5YzIzXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX101_CR0,0,101,150_.jpg"
It Happened One Night,"['Comedy', 'Romance']",https://www.imdb.com/title/tt0025316/,"https://m.media-amazon.com/images/M/MV5BYzJmMWE5NjAtNWMyZS00NmFiLWIwMDgtZDE2NzczYWFhNzIzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX101_CR0,0,101,150_.jpg"
Gangs of Wasseypur,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']",https://www.imdb.com/title/tt1954470/,"https://m.media-amazon.com/images/M/MV5BMTc5NjY4MjUwNF5BMl5BanBnXkFtZTgwODM3NzM5MzE@._V1_SY150_CR0,0,101,150_.jpg"
A Silent Voice: The Movie,"['Animation', 'Drama', 'Romance']",https://www.imdb.com/title/tt5323662/,"https://m.media-amazon.com/images/M/MV5BZGRkOGMxYTUtZTBhYS00NzI3LWEzMDQtOWRhMmNjNjJjMzM4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SY150_CR1,0,101,150_.jpg"
The Battle of Algiers,"['Drama', 'War']",https://www.imdb.com/title/tt0058946/,"https://m.media-amazon.com/images/M/MV5BZWEzMGY4OTQtYTdmMy00M2QwLTliYTQtYWUzYzc3OTA5YzIwXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SY150_CR3,0,101,150_.jpg"
Rififi,"['Crime', 'Drama', 'Thriller']",https://www.imdb.com/title/tt0048021/,"https://m.media-amazon.com/images/M/MV5BNjZmZGRiMDgtNDkwNi00OTZhLWFhZmMtYTdkYjgyNThhOWY3XkEyXkFqcGdeQXVyMTA1NTM1NDI2._V1_SX101_CR0,0,101,150_.jpg"
Before Sunset,"['Drama', 'Romance']",https://www.imdb.com/title/tt0381681/,"https://m.media-amazon.com/images/M/MV5BMTQ1MjAwNTM5Ml5BMl5BanBnXkFtZTYwNDM0MTc3._V1_SY150_CR0,0,101,150_.jpg"
Soul,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Music']",https://www.imdb.com/title/tt2948372/,"https://m.media-amazon.com/images/M/MV5BZGE1MDg5M2MtNTkyZS00MTY5LTg1YzUtZTlhZmM1Y2EwNmFmXkEyXkFqcGdeQXVyNjA3OTI0MDc@._V1_SY150_CR0,0,101,150_.jpg"
Fanny and Alexander,['Drama'],https://www.imdb.com/title/tt0083922/,"https://m.media-amazon.com/images/M/MV5BZmQzMDE5ZWQtOTU3ZS00ZjdhLWI0OTctZDNkODk4YThmOTRhL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX101_CR0,0,101,150_.jpg"
Three Colors: Red,"['Drama', 'Mystery', 'Romance']",https://www.imdb.com/title/tt0111495/,"https://m.media-amazon.com/images/M/MV5BYTg1MmNiMjItMmY4Yy00ZDQ3LThjMzYtZGQ0ZTQzNTdkMGQ1L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg"
The Princess Bride,"['Adventure', 'Family', 'Fantasy', 'Romance']",https://www.imdb.com/title/tt0093779/,"https://m.media-amazon.com/images/M/MV5BMGM4M2Q5N2MtNThkZS00NTc1LTk1NTItNWEyZjJjNDRmNDk5XkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_SY150_CR0,0,101,150_.jpg"
Sunrise,"['Drama', 'Romance']",https://www.imdb.com/title/tt0018455/,"https://m.media-amazon.com/images/M/MV5BNDVkYmYwM2ItNzRiMy00NWQ4LTlhMjMtNDI1ZDYyOGVmMzJjXkEyXkFqcGdeQXVyNTgzMzU5MDI@._V1_SX101_CR0,0,101,150_.jpg"
Neon Genesis Evangelion: The End of Evangelion,"['Animation', 'Action', 'Drama', 'Fantasy', 'Sci-Fi']",https://www.imdb.com/title/tt0169858/,"https://m.media-amazon.com/images/M/MV5BZjJhMThkNTQtNjkxNy00MDdjLTg4MWQtMTI2MmQ3MDVmODUzXkEyXkFqcGdeQXVyMTAwOTA3NzY3._V1_SY150_CR2,0,101,150_.jpg"
Drishyam,"['Crime', 'Drama', 'Thriller']",https://www.imdb.com/title/tt3417422/,"https://m.media-amazon.com/images/M/MV5BYmY3MzYwMGUtOWMxYS00OGVhLWFjNmUtYzlkNGVmY2ZkMjA3XkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_SY150_CR6,0,101,150_.jpg"
"Paris, Texas",['Drama'],https://www.imdb.com/title/tt0087884/,"https://m.media-amazon.com/images/M/MV5BM2RjMmU3ZWItYzBlMy00ZmJkLWE5YzgtNTVkODdhOWM3NGZhXkEyXkFqcGdeQXVyNDA5Mjg5MjA@._V1_SX101_CR0,0,101,150_.jpg"
